run_id,rve_id,job_name,source_file,schema_version,random_seed,fiber_shape,fiber_shape_tag,target_vf,vf_actual,vf_matrix,n_fibers,fiber_radius_um,fiber_diameter_um,rve_length_um,fiber_gap_setting_um,void_shape,void_shape_tag,porosity_target,porosity_actual,void_volume_fraction,n_voids,void_radius_um,void_diameter_um,void_gap_setting_um,min_void_fiber_gap_um,min_void_void_gap_um,nn_distance_um_mean,nn_distance_um_std,nn_distance_um_min,nn_distance_um_max,nn_distance_um_cv,ligament_um_mean,ligament_um_std,ligament_um_min,ligament_um_max,ligament_um_cv,ripley_L_minus_r_at_1D,ripley_L_minus_r_at_2D,ripley_L_minus_r_at_3D,local_count_mean_4x4,local_count_variance_ratio_4x4,local_count_min_4x4,local_count_max_4x4,E22_GPa,tensile_strength_MPa,failure_strain,failure_strain_pct,toughness_MJ_per_m3,inelastic_strain_fraction,hardening_exponent,ml_curve_points,ml_curve_max_strain,ml_curve_grid_spacing,validity,validity_class,is_valid,curve_n_valid_points,curve_last_valid_strain,curve_peak_index,E22_curve_GPa,strength_curve_MPa,failure_strain_curve,toughness_curve_MJ_per_m3,E22_rel_err_pct,strength_rel_err_pct,toughness_rel_err_pct,mechanics_consistent,design_cell,cell_replicate_count,on_common_grid,has_hardening_fields,phase_image_file,contour_image_file,curve_csv_file,ml_curve_csv_file,odb_file,image_present,vf_pixel,porosity_pixel,vf_pixel_rel_err_pct,porosity_pixel_rel_err_pct,n_edge_fiber_pixels,fiber_touches_boundary,min_void_diameter_px,porosity,vf_matrix_actual,phase_image_path,contour_image_path,curve_csv,ml_curve_csv,odb_path,s000,s001,s002,s003,s004,s005,s006,s007,s008,s009,s010,s011,s012,s013,s014,s015,s016,s017,s018,s019,s020,s021,s022,s023,s024,s025,s026,s027,s028,s029,s030,s031,s032,s033,s034,s035,s036,s037,s038,s039,s040,s041,s042,s043,s044,s045,s046,s047,s048,s049,s050,s051,s052,s053,s054,s055,s056,s057,s058,s059,s060,s061,s062,s063,s064,s065,s066,s067,s068,s069,s070,s071,s072,s073,s074,s075,s076,s077,s078,s079,s080,s081,s082,s083,s084,s085,s086,s087,s088,s089,s090,s091,s092,s093,s094,s095,s096,s097,s098,s099
RVE_vf030_C_D10_p000_N_L100_s20260816,RVE_vf030_C_D10_p000_N,RVE_vf030_C_D10_p000_N_L100_s20260816,1a__circle_rve_dataset.csv,current,20260816,CIRCLE,C,0.3,0.29845130209103,0.70154869790897,38,5.0,10.0,100.0,0.25,NONE,N,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0.0,11.9991589686256,1.28199748887703,10.5666592833779,16.0434150911848,0.106840612098656,1.99915896862557,1.28199748887703,0.566659283377872,6.04341509118483,0.641268407863736,-10.0,-2.55861333521318,-4.19850097395443,2.375,0.256578947368421,1,4,5.82480466193137,71.775380859375,0.0137001311779022,1.37001311779022,0.528881345956814,0.100565763993563,1.0,100,0.02,0.0002020202020202,VALID: POST-PEAK FAILURE DROP CAPTURED,VALID,True,100,0.02,67,5.832209207651194,71.4511217096111,0.013535353535353536,0.5170630258192879,0.12712092764616437,-0.4517693196211729,-2.2345881978774083,True,CIRCLE|vf0.30|p0.00,1,True,True,RVE_vf030_C_D10_p000_N_L100_s20260816_phase.png,RVE_vf030_C_D10_p000_N_L100_s20260816_contour.png,transverse_stress_strain_curve_vf030_s20260816.csv,ml_curve_100pt_vf030_s20260816.csv,RVE_vf030_C_D10_p000_N_L100_s20260816.odb,False,,,,,,,,,,C:\temp\RVE_vf030_C_D10_p000_N_L100_s20260816_phase.png,C:\temp\RVE_vf030_C_D10_p000_N_L100_s20260816_contour.png,C:\temp\transverse_stress_strain_curve_vf030_s20260816.csv,C:\temp\ml_curve_100pt_vf030_s20260816.csv,C:\temp\RVE_vf030_C_D10_p000_N_L100_s20260816.odb,0.0,1.2044235792661,2.37699320217863,3.55528541352701,4.73472995631325,5.91161410704246,7.08472973396109,8.25514069812351,9.42403140367078,10.5926169835588,11.7616432880764,12.9313764358335,14.1017651895036,15.2724839279103,16.442974714105,17.6128983137063,18.7817986161501,19.9496801488087,21.1163060730133,22.2815157690544,23.4457813203833,24.6091806459742,25.7717237506069,26.9339800263366,28.0959747572021,29.257739394504,30.4196818574882,31.5815202483018,32.7434364303315,33.9052839033409,35.0669338365476,36.2283961340737,37.3891885537255,38.5489012610398,39.7063114963737,40.8603416270937,42.0096673324227,43.1555204869319,44.2947615299019,45.4283946537681,46.5556658893416,47.6774879618744,48.7910967776666,49.8981870042369,50.9893489908729,52.0716825013186,53.1399943649092,54.2008028771769,55.2401098861471,56.273411603933,57.2803793178621,58.2762127488911,59.2484596824648,60.2085486851968,61.1490479203795,62.0751207287554,62.9804839543393,63.8632469791538,64.7317384272364,65.5697745700138,66.3942168605591,67.1915270262443,67.9690336026337,68.7198753208135,69.4407143953735,70.1419054599262,70.8136166131971,71.4511217096111,71.4017368663958,64.7273875630311,39.0383798305956,3.2995496091258,9.25979190580539,7.31615583604423,0.959412470980111,4.94698202712871,9.15323197881305,8.35814187678374,13.558016420644,8.61519571783311,9.69524202112694,3.60215066932898,4.6060349248666,4.81509731870142,2.09799432412768,15.1032062322352,10.4968261037605,13.3306519452075,7.92507184186019,8.39594433776538,7.49655582581709,0.875832246259201,3.2949890892437,4.37556096190699,8.61598268599287,5.21832311308591,2.52261723264865,5.13360702610948,5.57642613844954,5.52334592889424
RVE_vf030_L100_D10_p001_s20260816,RVE_vf030_L100_D10_p001_s20260816,RVE_vf030_L100_D10_p001_s20260816,1__Circle_rve_dataset.csv,legacy,20260816,CIRCLE,C,0.3,0.29845130209103,0.69154869790897,38,5.0,10.0,100.0,0.25,CIRCLE,C,0.01,0.01,0.01,100,0.564189583547756,1.12837916709551,0.1,0.123492897362079,0.137443253192806,11.9991589686256,1.28199748887703,10.5666592833779,16.0434150911848,0.106840612098656,1.99915896862557,1.28199748887703,0.566659283377872,6.04341509118483,0.641268407863736,-10.0,-2.55861333521318,-4.19850097395443,2.375,0.256578947368421,1,4,5.64003178643808,57.1134423828125,0.0106263196468353,1.06263196468353,0.313848060050073,,,100,0.02,0.0002020202020202,VALID: POST-PEAK FAILURE DROP CAPTURED,VALID,True,100,0.02,52,5.6459651002866105,56.86582811617,0.010505050505050505,0.3069286921244815,0.10520000725524366,-0.4335481391277802,-2.2046871739425598,True,CIRCLE|vf0.30|p0.01,1,True,False,RVE_vf030_L100_D10_p001_s20260816_phase.png,RVE_vf030_L100_D10_p001_s20260816_contour.png,transverse_stress_strain_curve_vf030_p001_s20260816.csv,ml_curve_100pt_vf030_p001_s20260816.csv,RVE_vf030_L100_D10_p001_s20260816.odb,False,,,,,,,,0.01,0.69154869790897,C:\temp\RVE_vf030_L100_D10_p001_s20260816_phase.png,C:\temp\RVE_vf030_L100_D10_p001_s20260816_contour.png,C:\temp\transverse_stress_strain_curve_vf030_p001_s20260816.csv,C:\temp\ml_curve_100pt_vf030_p001_s20260816.csv,C:\temp\RVE_vf030_L100_D10_p001_s20260816.odb,0.0,1.16547709942153,2.30105694262515,3.44224957723505,4.58409499418254,5.72305202023285,6.85834808184402,7.9911616130665,9.12276007578058,10.254399503225,11.3866057603913,12.5195808103111,13.6531063673461,14.7868193411278,15.9200958246505,17.05267651606,18.1842393273479,19.3146533383832,20.4438340053878,21.5717671022177,22.6988923312289,23.8252488119404,24.9509999771695,26.076500520288,27.2017048558516,28.3264115069938,29.4509370089686,30.5746779856673,31.6983382769419,32.8214386768919,33.9433067428618,35.0651903944287,36.1837400009917,37.3026842747693,38.4173601456118,39.5284795548277,40.6329702365791,41.7324368446569,42.8253336508118,43.9086615771528,44.9830893117264,46.0477121154336,47.1011381934731,48.144805594763,49.1761255359804,50.1974714968507,51.2043578712571,52.1968533387326,53.1741830009439,54.1353648859773,55.0717912166962,55.9899277207939,56.86582811617,55.7379516109702,49.4634034323853,34.7064132877445,16.2113209521481,5.30539131689613,7.78157320974683,1.58091832418563,5.31711118745404,7.77307088627504,1.44394412118977,2.29763382884978,5.56669628462676,2.84756047733979,3.22233383298422,0.738285441729202,3.16202495345349,2.2664833593424,4.66716938910687,1.81597948230456,2.72437029160559,3.74055712022456,5.95685201161891,1.10399821796092,3.57454610981672,5.00055073069952,0.388868034995786,0.397969056537097,2.06337894834062,6.78745004086584,5.37663678391678,2.25416047272989,1.73520294012042,5.55522275442618,1.06490726823392,5.09287851833058,2.64842988971943,2.10679970687211,1.61732535794185,3.09451354837032,1.64086331017288,3.59243694910037,4.22117540659072,5.99360648600334,7.90614672116473,1.9900293647842,1.21460971930854,0.343029566641978
RVE_vf030_L100_D10_p002_s20260816,RVE_vf030_L100_D10_p002_s20260816,RVE_vf030_L100_D10_p002_s20260816,1__Circle_rve_dataset.csv,legacy,20260816,CIRCLE,C,0.3,0.29845130209103,0.68154869790897,38,5.0,10.0,100.0,0.25,CIRCLE,C,0.02,0.02,0.02,100,0.797884560802865,1.59576912160573,0.1,0.14060175211604,0.103536898041085,11.9991589686256,1.28199748887703,10.5666592833779,16.0434150911848,0.106840612098656,1.99915896862557,1.28199748887703,0.566659283377872,6.04341509118483,0.641268407863736,-10.0,-2.55861333521318,-4.19850097395443,2.375,0.256578947368421,1,4,5.47110758379289,47.0881396484375,0.0088810014724731,0.888100147247315,0.213675933212321,,,100,0.02,0.0002020202020202,VALID: POST-PEAK FAILURE DROP CAPTURED,VALID,True,100,0.02,44,5.475389585081988,47.0711140438887,0.008888888888888889,0.2140188489012792,0.0782657117140636,-0.03615688510081927,0.16048400201320473,True,CIRCLE|vf0.30|p0.02,1,False,False,RVE_vf030_L100_D10_p002_s20260816_phase.png,RVE_vf030_L100_D10_p002_s20260816_contour.png,transverse_stress_strain_curve_vf030_p002_s20260816.csv,ml_curve_100pt_vf030_p002_s20260816.csv,RVE_vf030_L100_D10_p002_s20260816.odb,False,,,,,,,,0.02,0.68154869790897,C:\temp\RVE_vf030_L100_D10_p002_s20260816_phase.png,C:\temp\RVE_vf030_L100_D10_p002_s20260816_contour.png,C:\temp\transverse_stress_strain_curve_vf030_p002_s20260816.csv,C:\temp\ml_curve_100pt_vf030_p002_s20260816.csv,C:\temp\RVE_vf030_L100_D10_p002_s20260816.odb,0.0,1.1298742877743,2.23161782931871,3.33886848286839,4.4462283860715,5.55037712959076,6.65103602773311,7.74946507800898,8.84700021603712,9.94485631124313,11.043380861101,12.142724266221,13.2424195113906,14.3421669063272,15.4413185179021,16.5395972222013,17.636873096872,18.7329032243343,19.827756489604,20.9215993146482,22.0140718144091,23.1062302261925,24.1979125975156,25.2891041464437,26.3800436550412,27.4698425729117,28.5593161857932,29.6486092189703,30.7364157971688,31.8229579952419,32.9057047145145,33.9877572636008,35.0656981466304,36.141919022614,37.2123260199324,38.2776656133149,39.3325736523585,40.3799952646982,41.4170246245582,42.3947908354928,43.4385351638624,44.4449161860132,45.44993350188,46.4243376609816,47.0711140438887,45.5833960101482,41.1711604775263,36.3555360229155,26.3058759735268,9.45458071581365,9.59480244020846,7.40932054294017,3.90651790416917,7.74555774185528,2.30977128925057,1.03796989229719,3.1638258802097,12.7072736858725,6.77853540083104,1.29781267645451,2.85311734374159,0.907364627615026,2.84449657079641,3.09088432692152,7.14623448695258,7.32322483801167,4.67908845398082,3.54393824567166,11.9442964219504,3.68959436802851,10.8387486413386,3.46056857886192,2.34357074975524,5.304755574732,4.93423054361096,0.348380451735604,4.46581229827401,1.69690457049178,4.07491330871315,0.913592549793909,4.87432433261613,0.460463878945942,4.69815015981867,7.71132757771051,10.9647978358338,5.37393056250277,3.33810607177154,8.92944346348947,6.1290195303159,3.81621632286557,2.03461319950327,7.28603837259633,3.33702375474895,1.32656494238222,8.13531951534662,5.81944757647987,3.54961455971141,2.99659821393426,6.14143075165423,2.764661890588
RVE_vf030_L100_D10_p003_s20260816,RVE_vf030_L100_D10_p003_s20260816,RVE_vf030_L100_D10_p003_s20260816,1__Circle_rve_dataset.csv,legacy,20260816,CIRCLE,C,0.3,0.29845130209103,0.67154869790897,38,5.0,10.0,100.0,0.25,CIRCLE,C,0.03,0.03,0.03,100,0.97720502380584,1.95441004761168,0.1,0.101978809738354,0.286273508133832,11.9991589686256,1.28199748887703,10.5666592833779,16.0434150911848,0.106840612098656,1.99915896862557,1.28199748887703,0.566659283377872,6.04341509118483,0.641268407863736,-10.0,-2.55861333521318,-4.19850097395443,2.375,0.256578947368421,1,4,5.30495977584107,41.21658203125,0.0084152048826217,0.841520488262177,0.183955690923247,,,100,0.02,0.0002020202020202,VALID: POST-PEAK FAILURE DROP CAPTURED,VALID,True,100,0.02,42,5.307517621739867,40.9387120297558,0.008484848484848484,0.1866492689035465,0.04821612240013759,-0.6741704134601024,1.4642536834717126,True,CIRCLE|vf0.30|p0.03,1,True,False,RVE_vf030_L100_D10_p003_s20260816_phase.png,RVE_vf030_L100_D10_p003_s20260816_contour.png,transverse_stress_strain_curve_vf030_p003_s20260816.csv,ml_curve_100pt_vf030_p003_s20260816.csv,RVE_vf030_L100_D10_p003_s20260816.odb,False,,,,,,,,0.03,0.67154869790897,C:\temp\RVE_vf030_L100_D10_p003_s20260816_phase.png,C:\temp\RVE_vf030_L100_D10_p003_s20260816_contour.png,C:\temp\transverse_stress_strain_curve_vf030_p003_s20260816.csv,C:\temp\ml_curve_100pt_vf030_p003_s20260816.csv,C:\temp\RVE_vf030_L100_D10_p003_s20260816.odb,0.0,1.09478046736102,2.16336666742473,3.2372582938421,4.31059767034349,5.38046005155294,6.44697956691458,7.5116215250855,8.57577250626119,9.64051551209955,10.705980624948,11.7722563480605,12.838716691953,13.9050012652913,14.9705333451989,16.0349877253345,17.098419831905,18.1598061447276,19.2198697798514,20.279315020365,21.3380707107967,22.3960745284031,23.4538814465915,24.5111453916183,25.5664502069194,26.6170569839263,27.6647411193296,28.7103214917856,29.744670989068,30.8125574597125,31.8093069191429,32.9154110205907,33.9190191595413,34.9423502752119,35.9201554594408,36.4617797110346,36.6219203687101,37.9512913139805,38.6473319850906,39.0973829230253,40.4753158800316,40.5220506752058,40.9387120297558,38.5178006790804,33.0780987422956,22.5423108342521,12.0469373351436,2.31589822221626,0.935914265831257,2.00609966273977,2.97299612231706,0.784119913050205,2.72987550206398,3.02045562825692,2.14059151874989,1.68849766453792,4.72367706290582,4.16263675676037,0.463229160066984,1.92015907119143,2.32869524829646,0.626167631393736,1.56741137940738,1.80741255924746,3.43988145140949,1.83836700307048,0.519656364027613,0.804810192113446,2.373984829352,2.69764726942623,2.40573756472289,1.93222798518027,0.838411981619161,3.00520733643101,2.8923449195511,2.09478813760736,1.66129834799021,0.558988238972548,1.61193212512018,2.65504704589657,1.71529855167456,0.529031293675912,2.44689886051499,2.7842082138972,2.86212487757334,2.34088978627622,2.95065392318981,1.46260389503438,1.71338133747468,0.432869522866586,4.58575125715335,2.05261235772431,1.85141080856928,1.59335321384275,2.31819253202393,2.09986885396754,3.45219017930918,1.34926980209666,1.12584781752235,2.93468564801932
RVE_vf030_L100_D10_p004_s20260816,RVE_vf030_L100_D10_p004_s20260816,RVE_vf030_L100_D10_p004_s20260816,1__Circle_rve_dataset.csv,legacy,20260816,CIRCLE,C,0.3,0.29845130209103,0.66154869790897,38,5.0,10.0,100.0,0.25,CIRCLE,C,0.04,0.04,0.04,100,1.12837916709551,2.25675833419103,0.1,0.116787722268435,0.128515516929921,11.9991589686256,1.28199748887703,10.5666592833779,16.0434150911848,0.106840612098656,1.99915896862557,1.28199748887703,0.566659283377872,6.04341509118483,0.641268407863736,-10.0,-2.55861333521318,-4.19850097395443,2.375,0.256578947368421,1,4,5.12228327411338,41.466982421875,0.0087011468410491,0.870114684104919,0.189798990430274,,,100,0.02,0.0002020202020202,VALID: POST-PEAK FAILURE DROP CAPTURED,VALID,True,100,0.02,43,5.123977656707235,41.4423741769111,0.008686868686868687,0.1891521927258051,0.033078658543112024,-0.05934419030915285,-0.34078037138270073,True,CIRCLE|vf0.30|p0.04,1,False,False,RVE_vf030_L100_D10_p004_s20260816_phase.png,RVE_vf030_L100_D10_p004_s20260816_contour.png,transverse_stress_strain_curve_vf030_p004_s20260816.csv,ml_curve_100pt_vf030_p004_s20260816.csv,RVE_vf030_L100_D10_p004_s20260816.odb,False,,,,,,,,0.04,0.66154869790897,C:\temp\RVE_vf030_L100_D10_p004_s20260816_phase.png,C:\temp\RVE_vf030_L100_D10_p004_s20260816_contour.png,C:\temp\transverse_stress_strain_curve_vf030_p004_s20260816.csv,C:\temp\ml_curve_100pt_vf030_p004_s20260816.csv,C:\temp\RVE_vf030_L100_D10_p004_s20260816.odb,0.0,1.05640743628362,2.08858555065237,3.12569387876747,4.16183611055751,5.19430665919657,6.22380198177607,7.25172426127641,8.27944898887577,9.30791049947042,10.337144060873,11.3670274211307,12.3969708623007,13.4265091176845,14.4553004244221,15.4830091077005,16.5087610927582,17.5340799454111,18.5563653157009,19.5773305062499,20.5964634641106,21.6146476694645,22.6329235420886,23.6496715310264,24.6656535165805,25.6790805946509,26.6935358773003,27.7031150134289,28.7084674543849,29.5522895666799,30.5056561546604,31.3672556383565,32.5305818735128,33.445692575054,34.4795857968337,35.238509361614,36.411203280588,37.2545624233235,38.2387205800352,38.4115605525206,39.0155205492151,39.811019978355,41.0442366894074,41.4423741769111,40.8479431658859,38.4200479828948,30.4570986329086,15.7871162113805,0.540991456375275,1.41191781468984,3.16279559615641,3.05089307129473,4.39250745990066,1.43909738150236,2.73135035132586,2.5516729969376,1.26766563205216,3.04949574999765,2.39316942388861,4.93479465047985,0.881154441543678,2.09555814890549,1.17233902141529,0.731088826799047,2.39010696230557,4.80922325037402,0.612918111819973,0.717823232541185,3.50400255433639,3.315565330256,3.67602283844783,4.22895481223359,1.50557864560052,3.01315159346684,2.5461896687774,6.48748270512082,2.72085602721642,1.79914588899456,0.860635533696097,1.7560984088478,2.30106492096338,2.88446776214165,2.94155053008823,1.67332300231761,4.34361946537431,1.99896357163459,1.28909885456439,3.2916757213301,2.84902513887957,1.61573175060859,4.50975457042554,1.89515766450518,3.72589919322619,4.38941548484814,1.60305859628067,3.82331548395215,3.12647669729392,1.15241965359857,2.00977100373269,3.35207550620421
RVE_vf030_L100_D10_p005_s20260816,RVE_vf030_L100_D10_p005_s20260816,RVE_vf030_L100_D10_p005_s20260816,1__Circle_rve_dataset.csv,legacy,20260816,CIRCLE,C,0.3,0.29845130209103,0.65154869790897,38,5.0,10.0,100.0,0.25,CIRCLE,C,0.05,0.05,0.05,100,1.26156626101008,2.52313252202016,0.1,0.132724336764301,0.14461176462091,11.9991589686256,1.28199748887703,10.5666592833779,16.0434150911848,0.106840612098656,1.99915896862557,1.28199748887703,0.566659283377872,6.04341509118483,0.641268407863736,-10.0,-2.55861333521318,-4.19850097395443,2.375,0.256578947368421,1,4,4.96149879714855,35.392666015625,0.0082194554805755,0.821945548057556,0.162435844575064,,,100,0.02,0.0002020202020202,VALID: POST-PEAK FAILURE DROP CAPTURED,VALID,True,100,0.02,39,4.9619930808369945,35.1955774332345,0.00787878787878788,0.15068589595808218,0.009962386541926091,-0.5568627757611974,-7.233593452060998,False,CIRCLE|vf0.30|p0.05,1,True,False,RVE_vf030_L100_D10_p005_s20260816_phase.png,RVE_vf030_L100_D10_p005_s20260816_contour.png,transverse_stress_strain_curve_vf030_p005_s20260816.csv,ml_curve_100pt_vf030_p005_s20260816.csv,RVE_vf030_L100_D10_p005_s20260816.odb,False,,,,,,,,0.05,0.65154869790897,C:\temp\RVE_vf030_L100_D10_p005_s20260816_phase.png,C:\temp\RVE_vf030_L100_D10_p005_s20260816_contour.png,C:\temp\transverse_stress_strain_curve_vf030_p005_s20260816.csv,C:\temp\ml_curve_100pt_vf030_p005_s20260816.csv,C:\temp\RVE_vf030_L100_D10_p005_s20260816.odb,0.0,1.0225060470913,2.02262102704689,3.02731257741253,4.03054951216997,5.0300136790102,6.02678845735608,7.02238457222366,8.01806610927754,9.01462723656209,10.0119388742637,11.0097886564953,12.0073761182697,13.0035899719017,13.9983204209427,14.9920933023917,15.9858625902652,16.9772991047906,17.9673956667098,18.9584394875989,19.9454034917371,20.9308900717435,21.9157305977033,22.9008249014248,23.881998856044,24.8651265688025,25.8365241848665,26.8134914450634,27.777041768965,28.7414218009594,29.679065367947,30.6668609641997,31.5774162014698,32.54798568795,33.4510536380379,33.9376870021731,34.0582500061249,34.4376470797722,34.2060032291259,35.1955774332345,34.4673828047034,33.7336964685352,31.8573086481378,30.3599921412062,22.0910205968074,18.2733893590534,9.85412091866075,3.55166497017643,0.260686786967777,1.42607144021062,3.89123056072313,3.21724287100304,4.24661096046174,2.95998566947463,0.718731467851487,1.90737308410836,1.50348084566655,2.85645927253753,2.36327345560509,0.454749762537379,0.49545370865026,1.44204868259325,0.537560769422401,0.0715915519820522,0.571122084233249,4.67547013839874,0.685452674500803,2.27672092310217,2.05704473087559,0.577614280969877,4.54257555007901,2.44453803749831,0.93533821744061,1.57270759313407,0.175756299592588,1.30909636277103,4.19653090846877,2.75955127797737,1.54118421244314,0.229582335208427,0.923886712986398,2.8694885362694,0.496060688000354,1.12907528931981,3.19507667556405,1.22103345035675,3.67026836730217,0.544198515724115,1.35645780020755,0.913403616550684,1.00201902141944,0.86747809660785,2.45652286206642,2.42749046349887,3.25409161951632,1.24025936050779,2.25632849114428,1.23546172411231,1.498327998273,2.94509146004288
RVE_vf040_C_D10_p000_N_L100_s20260816,RVE_vf040_C_D10_p000_N,RVE_vf040_C_D10_p000_N_L100_s20260816,1a__circle_rve_dataset.csv,current,20260816,CIRCLE,C,0.4,0.400553063332699,0.599446936667301,51,5.0,10.0,100.0,0.25,NONE,N,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0.0,11.2080799947983,0.826565552907854,10.3231911248421,13.4344539892959,0.0737472924257734,1.20807999479833,0.826565552907854,0.323191124842094,3.4344539892959,0.68419769921431,-10.0,-2.64908264806937,-4.34062786089336,3.1875,0.165441176470588,2,4,6.81536006710517,69.5290673828125,0.0110546660423279,1.10546660423279,0.407058274115252,0.0771481831577032,1.0,100,0.02,0.0002020202020202,VALID: POST-PEAK FAILURE DROP CAPTURED,VALID,True,95,0.01898989898989899,54,6.838351888944038,68.9962706269183,0.01090909090909091,0.3969619992020078,0.33735300281255987,-0.766293545921922,-2.4803020980690262,True,CIRCLE|vf0.40|p0.00,1,True,True,RVE_vf040_C_D10_p000_N_L100_s20260816_phase.png,RVE_vf040_C_D10_p000_N_L100_s20260816_contour.png,transverse_stress_strain_curve_vf040_s20260816.csv,ml_curve_100pt_vf040_s20260816.csv,RVE_vf040_C_D10_p000_N_L100_s20260816.odb,False,,,,,,,,,,C:\temp\RVE_vf040_C_D10_p000_N_L100_s20260816_phase.png,C:\temp\RVE_vf040_C_D10_p000_N_L100_s20260816_contour.png,C:\temp\transverse_stress_strain_curve_vf040_s20260816.csv,C:\temp\ml_curve_100pt_vf040_s20260816.csv,C:\temp\RVE_vf040_C_D10_p000_N_L100_s20260816.odb,0.0,1.42073655579145,2.79282715997097,4.16852210113705,5.54917543430897,6.93048741796783,8.31011401121011,9.68631970618277,11.0590895823486,12.4293183306721,13.7977178252914,15.1654986458812,16.533263183471,17.9015993477678,19.2706556231918,20.6400243687472,22.0099266643764,23.3799258819309,24.7494116645618,26.1182273413183,27.4860898858892,28.8525772338621,30.2177995165881,31.5816239745608,32.9438948729362,34.3052761052292,35.6653047638569,37.0246123091177,38.3834212873237,39.7412896163596,41.0970366302773,42.4474603498248,43.7944794078385,45.139481018886,46.4731215841951,47.7997745911505,49.1085171505107,50.408951813241,51.6859920556431,52.955228015511,54.1960931349575,55.4253467931794,56.6317023858256,57.8161477481199,58.9735989811448,60.1090689371191,61.2110341754675,62.2953593695856,63.3431967520296,64.3697245877466,65.3591010375853,66.3219302494165,67.2434002652078,68.1432832901646,68.9962706269183,68.8954772765454,68.2032230315837,59.0142436496863,23.5782454884554,1.82407397267732,7.47938074794349,6.48072255913403,2.36876896510461,7.02796808781219,6.82705471412,10.9897600891522,7.14916511408349,3.06097198104516,5.02313766829231,2.39602562425673,0.560810779220338,8.49746468036616,4.94150204808936,10.2947279002258,2.76141779024927,4.77139462013572,1.65957306849367,0.749351418188227,5.27478023293964,2.69855476070132,7.67928045663142,2.03795514093233,6.31301127574583,3.78225421072641,3.23552971390131,7.86302192862638,5.5027243620102,3.02164749099423,1.21289609150586,3.99964737822853,6.83968567222274,6.36403157443987,5.86271593776846,6.28546049511027,2.50697737362466,0.0,0.0,0.0,0.0,0.0
RVE_vf040_L100_D10_p001_s20260816,RVE_vf040_L100_D10_p001_s20260816,RVE_vf040_L100_D10_p001_s20260816,1__Circle_rve_dataset.csv,legacy,20260816,CIRCLE,C,0.4,0.400553063332699,0.589446936667301,51,5.0,10.0,100.0,0.25,CIRCLE,C,0.01,0.01,0.01,100,0.564189583547756,1.12837916709551,0.1,0.162757539289536,0.137443253192806,11.2080799947983,0.826565552907854,10.3231911248421,13.4344539892959,0.0737472924257734,1.20807999479833,0.826565552907854,0.323191124842094,3.4344539892959,0.68419769921431,-10.0,-2.64908264806937,-4.34062786089336,3.1875,0.165441176470588,2,4,6.69126647902796,59.53654296875,0.0093701016902923,0.937010169029236,0.28951151240092,,,100,0.02,0.0002020202020202,VALID: POST-PEAK FAILURE DROP CAPTURED,VALID,True,97,0.019393939393939394,46,6.712597900252791,59.1973936171429,0.009292929292929294,0.2849211914637665,0.31879497389154676,-0.5696490503069911,-1.5855400357263705,True,CIRCLE|vf0.40|p0.01,1,True,False,RVE_vf040_L100_D10_p001_s20260816_phase.png,RVE_vf040_L100_D10_p001_s20260816_contour.png,transverse_stress_strain_curve_vf040_p001_s20260816.csv,ml_curve_100pt_vf040_p001_s20260816.csv,RVE_vf040_L100_D10_p001_s20260816.odb,False,,,,,,,,0.01,0.589446936667301,C:\temp\RVE_vf040_L100_D10_p001_s20260816_phase.png,C:\temp\RVE_vf040_L100_D10_p001_s20260816_contour.png,C:\temp\transverse_stress_strain_curve_vf040_p001_s20260816.csv,C:\temp\ml_curve_100pt_vf040_p001_s20260816.csv,C:\temp\RVE_vf040_L100_D10_p001_s20260816.odb,0.0,1.39334047318751,2.74026233153862,4.09142296649609,5.44714292945975,6.80302755879088,8.15679769385878,9.50706435694818,10.8539796763068,12.1986475038484,13.5417708305187,14.8846225913651,16.2276314850878,17.5713900485113,18.9158007074019,20.2605073822277,21.605550259441,22.950477664344,24.2947518022413,25.6381137458626,26.9801086885754,28.320490841144,29.6593478919814,30.9963849023938,32.3310650179266,33.6641887399772,34.9953466588932,36.3242904895375,37.6500858105911,38.9702856273432,40.283292686636,41.5928412820197,42.8936041312916,44.184864825411,45.4618843249388,46.7258734394779,47.9733998287183,49.2075767152312,50.424048515372,51.6165481728478,52.7944532380753,53.9409687298523,55.0687162520997,56.1601319839236,57.2208037703376,58.2382963650399,59.1973936171429,58.371250558897,58.8128699177734,47.3770547357911,26.5999949211474,8.91249254103198,7.20645230878776,11.1178586072706,1.48579710611892,4.43269888297335,7.87159421758364,2.87175896359254,1.8896396614137,12.4236152745981,6.25426944034425,15.0901485599902,8.44330090856632,9.00483737764535,1.53565613171404,1.20916028588896,5.7758692499154,6.87826319314558,9.04118563673512,6.3675214597758,8.47553482633535,7.44355656972276,4.17289961618247,7.37567193727167,0.791978594167503,2.58911423684804,4.86011805981799,2.13157733205289,7.70793176427271,4.31272424058037,5.66767854603413,8.63023480083427,2.33013552316568,0.823051296532317,4.84583235762238,3.11958857486308,1.90056396996409,4.93085680518282,3.7028506205152,2.52848688673064,5.83619690737988,3.47890229999319,0.149389196500504,5.93497791449701,4.12729945420477,2.62452696199491,3.43573656762208,0.0,0.0,0.0
